Frame,Reps,Hip Angle,Knee Angle,Back Angle,Error_Back_Straightness,Error_Knee_Caving,Error_Hip_Depth
60,2,131.30662272446494,131.54235201172884,168.3821144560531,0,1,1
61,2,119.73154141137971,108.9892752357176,171.38217968268296,0,1,0
62,2,131.1060609073408,72.16260215873284,160.64412610075507,1,1,0
63,2,131.98472971476863,101.01492104176546,174.15823453787218,1,1,1
64,2,111.62633260602095,159.11043792827638,167.78554547778782,0,0,1
65,2,83.35637847031171,93.50422929423107,164.62636711824155,0,0,1
66,2,80.45608191691565,130.28399286924653,166.99444238628203,1,0,0
67,2,81.99698378234746,75.74564748351459,167.417765056601,0,0,0
68,2,123.91755594769444,100.19706149081756,177.22616735088198,1,0,0
69,2,148.05175192402046,147.3959253126123,164.58187961254106,1,0,0
70,2,84.53486795079702,97.03153061319492,178.93830802756284,1,0,0
71,2,137.3207388796653,134.07034347863078,172.2953345794555,0,1,0
72,2,120.97865770932174,71.97376105928814,176.49736404594836,1,1,0
73,2,117.38813389355639,107.26213273039946,175.88472207857012,0,0,1
74,2,86.53323631841656,70.73880071421807,161.47769020114302,0,0,1
75,3,134.41635516334026,73.48786184244082,169.38201603657004,0,1,1
76,3,91.5222783300961,141.2296324027048,171.9525888871366,0,1,1
77,3,127.20253324545641,145.1768703025217,169.63404711255652,1,1,0
78,3,121.63135663331985,126.40958462094383,179.88381452005532,1,0,0
79,3,158.89464168085505,96.41746196918595,177.8353658441838,1,0,1
80,3,168.351525656136,134.73165872647604,165.66601349136303,0,0,0
81,3,126.04065383036317,134.44607361156363,160.46700339269603,1,1,1
82,3,105.77263822402394,145.38964691478597,168.70334133056792,1,1,0
83,3,125.53704500682304,87.8985146826011,176.9982540161546,0,1,0
84,3,149.16783702397646,132.38642440202474,168.45309004572772,0,1,1
85,3,110.43287703481327,150.95408734716204,174.13219992498722,0,0,1
86,3,105.64787538399781,92.93512102498407,172.79634429837517,1,1,1
87,3,101.58486817891642,113.94998479542198,163.79830722052392,1,1,0
88,3,129.16366716321124,153.33572299590026,175.01011334142734,1,1,1
89,3,103.58462247200228,153.96270470972294,177.05306898066175,0,1,1
90,3,123.12412194305716,120.95645766963695,163.7468711367116,0,1,1
91,3,164.31102401200098,71.15538179845947,166.16780617579965,1,0,1
92,3,142.70973595906332,149.37539124998727,177.75861134656336,1,1,0
93,3,89.97990102651009,116.32400567665881,164.55796301180564,1,0,1
94,3,123.57407061089805,128.71225986640883,163.17160115945802,0,1,1
95,3,102.82110909996129,90.15210404066872,167.17338338627988,1,0,0
96,3,145.72498673371115,131.23328906999353,163.79273484041713,0,1,0
97,3,146.97664551928847,102.50858365411543,165.94640465550168,1,0,1
98,3,83.92545485869192,73.1715546143254,172.28019898255516,1,0,1
99,3,107.51121626692898,128.21135668222954,175.0258325173081,0,0,1
100,3,161.54781093724824,85.48413689156237,168.0183855461424,1,1,0
101,3,84.35535601097948,156.2918746375451,175.66607994328965,0,0,0
102,3,154.15179791660785,156.65216099110384,160.89978558459322,1,1,1
103,3,120.41496076613055,95.03842439148752,169.6403701402761,0,1,1
104,3,150.40763867546383,86.19194672973386,168.72143500379337,0,0,0
105,3,94.43734408516046,86.07740400886689,172.36085162489113,0,1,1
106,3,146.7471215158115,149.3016387656584,176.3964248610154,1,1,0
107,3,88.55630103186164,113.02322675357516,166.46308430132478,1,0,0
108,3,156.56886715477594,125.11522157427629,172.76856325209215,0,1,0
109,3,143.0781678093437,138.55154419225818,175.0465194852339,1,1,0
110,3,140.12634121818837,126.45434187695608,167.73713515659523,0,1,1
111,3,85.81746966733013,82.00758308862268,169.65988185352703,0,0,0
112,4,130.69791385640883,85.53281720574829,173.18702008065608,0,0,1
113,4,163.9827422469966,134.52837095946757,167.2672939573458,0,0,1
114,4,131.61346844207628,150.4497670133855,165.70482898253576,0,0,1
115,4,91.29895282872172,95.39027066246592,177.68045736767357,0,0,1
116,4,136.75827364998094,141.1440855350985,160.61813307084486,1,1,1
117,4,109.03708121698047,108.88821512280461,173.55688558548553,0,0,0
118,4,156.13368860371048,127.12960908873532,162.2221093546488,1,0,0
119,4,158.09635779826186,75.47822685104525,161.6656616279881,1,1,0
120,4,105.95341899620577,88.65172266526302,167.4693516417589,1,0,0
121,4,106.47192090018811,152.29735417465412,179.53496421675578,1,1,1
122,4,92.23024274889484,72.32538765945544,166.57041759779753,0,1,1
123,4,113.96713647360048,94.50408373311456,167.75321291532148,1,1,1
124,4,157.081771875096,104.3918451501296,169.1272411093219,1,0,1
125,4,95.50566994774216,71.41746982705426,179.71278898510658,0,0,0
126,4,165.55690395243096,140.2273687666319,172.9973166847349,1,0,1
127,4,142.84806821283416,130.602083366602,177.68149937977202,1,0,1
128,4,157.10287253458574,120.95626324613096,172.56266831921533,1,0,0
129,4,118.39337195715788,157.89589995696818,175.99496659403397,0,1,1
130,4,157.17770740674564,112.40402431157493,161.83368503843118,1,1,0
131,4,116.52513395759671,149.40590445483485,163.95425859833244,1,1,1
132,4,95.97740416349838,137.52768243819025,177.5600772985581,1,0,1
133,4,95.58709635100699,104.13772661079862,165.96519968341119,1,1,1
134,4,165.28741833514246,111.98418577435862,179.1771699577148,1,1,0
135,4,145.45638747150787,123.40898374192523,164.65992018147736,1,1,1
136,4,96.81295684156183,111.4053086903035,167.42791525856163,0,0,1
137,4,126.42293607400111,81.33266410349694,165.11410266663535,0,0,0
138,4,130.56241689698132,78.9248358542279,178.56797569249963,0,0,1
139,4,129.72257517490365,102.86389999265569,168.45843686424752,1,1,1
140,4,136.12506375105616,102.7665727752458,166.9508413866081,1,0,0
141,4,137.93059016739002,141.4926213330338,173.61135995929317,0,1,1
142,4,115.70667297127044,101.1023272970046,177.58062172731883,1,1,1
143,4,145.17802919277256,123.64666710128253,163.9085781217108,1,1,1
144,4,145.19984765295573,96.8262501760714,173.38264674600518,0,0,0
145,4,110.59688195090416,87.64421625300602,178.8481673613624,0,1,0
146,4,163.9583855109409,113.85824370977909,177.11573315937997,0,0,1
147,4,82.27904719398371,122.25587749643955,170.41512850301328,1,1,0
148,4,95.29650935285808,117.41471581363051,167.6072754483899,1,1,0
149,5,93.26517935828043,116.79970679985465,171.05174581365344,1,1,1
